bd,id,Tipo,Subtipo,Fecha,Detonante,DetonanDes,Fuente,Subregion,Municipio,Pueblo,Sitio,Incertidumb,Norte,Este,Fallecidos,Economicas,Notas,LinkFoto
ant,2511.000,Debris Flow,,1968-02-18,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2512.000,Debris Flow,,1968-06-09,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2515.000,Debris Flow,,1968-12-03,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2517.000,Debris Flow,,1969-09-23,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2520.000,Debris Flow,,1970-10-02,Unknown,Otra causa - Otra causa,Bdod-20217,Valle de Aburrá,Medellín,,,High,6.248,-75.566,2.000,"0",Viviendas afectadas sin cuantificar,
ant,2525.000,Debris Flow,,1970-11-09,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa también en varios municipios,
ant,2526.000,Debris Flow,,1970-11-26,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,,High,6.248,-75.566,1.000,"0",Se desconoce la causa,
ant,2527.000,Debris Flow,,1970-10-28,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2529.000,Debris Flow,,1970-11-04,Unknown,Desconocida,Bdod-20236,Valle de Aburrá,Medellín,,,High,6.248,-75.566,3.000,"0",,
ant,2530.000,Debris Flow,,1970-11-04,Unknown,Otra causa - Otra causa,Bdod-20237,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"750",,
ant,2531.000,Landslide,,1970-10-09,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2532.000,Debris Flow,,1970-11-07,Unknown,Otra causa - Otra causa,Bdod-20238,Valle de Aburrá,Medellín,,,High,6.248,-75.566,1.000,"0",,
ant,2535.000,Debris Flow,,1971-11-16,Unknown,Otra causa - Otra causa,Bdod-20378,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",,
ant,2537.000,Debris Flow,,1971-03-29,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2538.000,Debris Flow,,1971-05-23,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2540.000,Debris Flow,,1971-03-19,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2541.000,Debris Flow,,1971-05-08,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa también en bello,
ant,2546.000,Debris Flow,,1971-05-21,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2549.000,Landslide,,1971-08-20,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2550.000,Landslide,,1971-11-01,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Medellín,,,High,6.248,-75.566,4.000,"0",Se desconoce la causa,
ant,2551.000,Landslide,,1972-05-03,Unknown,Desconocida,Bdosso,Valle de Aburrá,Medellín,,,High,6.248,-75.566,3.000,"0",,
ant,2552.000,Debris Flow,,1972-07-06,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Medellín,,,High,6.248,-75.566,1.000,"0",Se desconoce la causa,
ant,2553.000,Landslide,,1972-05-12,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Medellín,,,High,6.248,-75.566,4.000,"0",Se desconoce la causa,
ant,2554.000,Debris Flow,,1973-11-14,Unknown,Otra causa - Otra causa,Bdod-20468,Valle de Aburrá,Medellín,,,High,6.248,-75.566,2.000,"0",,
ant,2555.000,Debris Flow,,1973-06-22,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,Centro,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2558.000,Debris Flow,,1972-04-14,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2559.000,Debris Flow,,1974-11-23,Unknown,Otra causa - Otra causa,Bdod-21046,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Afectadas viviendas y vías sin cuantificar,
ant,2561.000,Debris Flow,,1972-08-16,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2562.000,Landslide,,1973-06-24,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Medellín,,,High,6.248,-75.566,13.000,"0",Se desconoce la causa,
ant,2566.000,Landslide,,1974-10-28,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2567.000,Debris Flow,,1975-02-01,Unknown,Otra causa - Otra causa,Bdod-21057,Valle de Aburrá,Medellín,,,High,6.248,-75.566,1.000,"0",,
ant,2568.000,Landslide,,1975-02-03,Unknown,Otra causa - Otra causa,Ing.,Valle de Aburrá,Medellín,,,High,6.248,-75.566,18.000,"0",,
ant,2569.000,Debris Flow,,1975-11-05,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,Quebrada Altavista,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2580.000,Debris Flow,,1977-08-10,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,Quebrada la Gloria,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2584.000,Debris Flow,,1978-11-17,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2585.000,Debris Flow,,1978-07-11,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,,Barrio Zamora,High,6.248,-75.566,0.000,"0","Se desconoce la causa el barrio zamora no aparece en la lista actualizada según decreto 346 de 2000 (con fecha del 24 de enero de 2001; información geografica/municipio de medellín); pero si hace parte de bello...",
ant,2586.000,Debris Flow,,1978-10-30,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Medellín,,Quebrada la Hueso,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2587.000,Debris Flow,,1979-04-07,Unknown,Otra causa - Otra causa,Bdod-30016-Bdosso,Valle de Aburrá,Medellín,,Zona Nororiental,High,6.248,-75.566,3.000,"0",,
ant,2588.000,Debris Flow,,1979-04-03,Unknown,Otra causa - Otra causa,Bdod-30018,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Personas afectadas sin cuantificar,
ant,2591.000,Debris Flow,,1979-10-31,Unknown,Otra causa - Otra causa,Bdosso,Valle de Aburrá,Medellín,,Aeropuerto Olaya Herrera,High,6.248,-75.566,0.000,"0",Inundaciones b.belén,
ant,2593.000,Debris Flow,,1979-04-07,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,Centro y Perisferia,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2596.000,Debris Flow,,1979-10-28,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,Cuerpo de Bomberos,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2598.000,Debris Flow,,1979-09-05,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,,"La Toma; Guayabal y el Salvador",High,6.248,-75.566,0.000,"0",Se desconoce la causa el barrio la toma no aparece en la lista de barrios según decreto 346 de 2000 del 4/01/01 de información geográfica/municipio de medellín) este evento se dio en otros barrios fuera de este y en la ficha no dice a que barrioss bu,
ant,2600.000,Debris Flow,,1980-11-30,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,áRea Metropolitana,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2611.000,Debris Flow,,1980-10-19,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,Centro y Perisferia,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2612.000,Landslide,,1980-05-04,Unknown,Otra causa - Otra causa,Ing.,Valle de Aburrá,Medellín,,,High,6.248,-75.566,1.000,"0",,
ant,2614.000,Landslide,,1980-05-10,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2616.000,Landslide,,1979-06-28,Unknown,Desconocida,Tesis de La Universidad Nacional *,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0","* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03)",
ant,2617.000,Landslide,,1980-05-03,Unknown,Otra causa - Otra causa,Bdod-30088-Ing.,Valle de Aburrá,Medellín,,,High,6.248,-75.566,4.000,"0",,
ant,2624.000,Landslide,,1981-05-04,Unknown,Otra causa - Otra causa,Bdod-60063,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",,
ant,2644.000,Debris Flow,,1982-03-16,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Medellín,,Sector de la Iguaná,High,6.248,-75.566,1.000,"0",Se desconoce la causa,
ant,2734.000,Debris Flow,,1981-04-27,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,"Autopista Sur; Debajo del Pte. Avenida 33",High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2744.000,Landslide,,1981-05-05,Unknown,Otra causa - Otra causa,Ing.,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",,
ant,2748.000,Debris Flow,,1981-05-30,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Medellín,,6'1355 - 75'3405. Sector de la Iguaná,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2819.000,Debris Flow,,1982-01-14,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Medellín,,Sector de la Iguaná,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2902.000,Debris Flow,,1982-03-02,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,Aeropuerto Olaya Herrera,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2903.000,Debris Flow,,1982-03-18,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,Av. 33 y Clle. 30 entre Cras. 53 y 56,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2905.000,Debris Flow,,1982-09-27,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2913.000,Debris Flow,,1982-05-04,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Medellín,,Sector de la Iguaná,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2914.000,Landslide,,1982-01-07,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Medellín,,"Carretera Medellín - Turbo; Km. 48",High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,2921.000,Debris Flow,,1982-03-18,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,,"Barrios: Antioquia; Belén; Conquistadores; America; *",High,6.248,-75.566,0.000,"0","* = también guayabal y santa maria este evento se dio en otros barrios fuera de este y en la ficha no dice a que barrios se les atribuyen los distintos efectos...estos otros barrios son: belén; conquistadores; america; guayabal y santa maría. el ba ui",
ant,2924.000,Landslide,,1982-05-24,Unknown,Desconocida,Tesis de La Universidad Nacional *,Valle de Aburrá,Medellín,,Calle 107 con Cra. 33,High,6.248,-75.566,0.000,"0","* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03)",
ant,3127.000,Debris Flow,,1983-10-05,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,Sector de la Univ. de Antioquia,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,3130.000,Debris Flow,,1983-12-11,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,,"Barrios las Nieves; las Granjas; San Blas y el Jardín",High,6.248,-75.566,0.000,"0","Se desconoce la causa este evento se dio en otros barrios fuera de este y en la ficha no dice a que barrios se les atribuyen los distintos efectos...estos barrios son: las granjas; san blas y el jardin",
ant,3169.000,Landslide,,1984-10-19,Unknown,Otra causa - Otra causa,Bdod-60247-Ing.,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",,
ant,3438.000,Landslide,,1984-06-17,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,,Barrio Civinval,High,6.248,-75.566,0.000,"0",Se desconoce la causa el barrio civinval no aparece en la lista actualizada de barrios del 24 de enero de 2001,
ant,3453.000,Debris Flow,,1984-02-27,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,,Barrios: la Toma y el Pinal,High,6.248,-75.566,2.000,"0",Se desconoce la causa este evento se dio en otros barrios fuera de este y en la ficha no dice a que barrios se les atribuyen los distintos efectos...este barrio es el pinal la toma no aparece como barrio en la lista actualizada segun decreto 346 de fecha,
ant,3643.000,Debris Flow,,1985-03-10,Unknown,Otra causa,El Colombiano,Valle de Aburrá,Medellín,,Glorieta de Guayabal,High,6.248,-75.566,0.000,"0",Se desconoce la causa,
ant,3673.000,Debris Flow,,1986-10-20,Unknown,Otra causa - Otra causa,Bdod-60410,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",,
ant,3674.000,Debris Flow,,1986-10-20,Unknown,Otra causa - Otra causa,Bdod-60415,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",,
ant,3675.000,Landslide,,1986-10-21,Unknown,Otra causa - Otra causa,Bdod-60419,Valle de Aburrá,Medellín,,,High,6.248,-75.566,1.000,"0",,
ant,3676.000,Debris Flow,,1986-10-24,Unknown,Otra causa,Bdod-60427,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"650",,
ant,3677.000,Landslide,,1986-10-25,Unknown,Otra causa - Otra causa,Bdod-60430,Valle de Aburrá,Medellín,,B.L.Mirlas,High,6.248,-75.566,0.000,"25",,
ant,3885.000,Debris Flow,,1986-05-14,Rainfall,Lluvias - Fuerte aguacero,El Colombiano,Valle de Aburrá,Medellín,,Calle 59 con Cr. 32,High,6.248,-75.566,0.000,"0","En la calle 59 con la cr. 32; resultaron varias viviendas averiadas. también hubieron sectores menormente afectados en los barrios de castilla; alfonso lópez; toscana y parte de las u de antioquia a cuyas aulas llegaron las aguas.(di6date : 24/9/02)",
ant,3902.000,Debris Flow,,1986-04-19,Unknown,Desconocida,Unknown,Valle de Aburrá,Medellín,,Hospital San Vicente de Paul.,High,6.248,-75.566,0.000,"0",(di6author : rs)(di6date : 07/02/03),
ant,4041.000,Debris Flow,,1987-05-03,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,,Autopista Norte (Universidad Nacional),High,6.248,-75.566,0.000,"0",Se desconoce la causa(di6author : rsb)(di6date : 22/04/01),
ant,4042.000,Debris Flow,,1987-05-04,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,,Puente Acevedo,High,6.248,-75.566,1.000,"0",Se desconoce la causa(di6author : rsb)(di6date : 22/04/01),
ant,4044.000,Debris Flow,,1987-05-31,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,,Cerro el Volador (Calle 65),High,6.248,-75.566,0.000,"0",Se desconoce la causa(di6author : rsb)(di6date : 22/04/01),
ant,4069.000,Debris Flow,,1988-04-04,Unknown,Otra causa - Otra causa,Bdod-60528,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Personas afectadas no cuantificadas,
ant,4070.000,Landslide,,1988-08-04,Unknown,Otra causa - Otra causa,Bdod-60556,Valle de Aburrá,Medellín,,,High,6.248,-75.566,3.000,"0",,
ant,4072.000,Debris Flow,,1988-11-21,Unknown,Otra causa - Otra causa,Bdod--60608,Valle de Aburrá,Medellín,,,High,6.248,-75.566,0.000,"0",Personas y viviendas afectadas sin cuantificar,
ant,4386.000,Debris Flow,,1988-04-14,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,,Barrios Lovaina y el Salvador,High,6.248,-75.566,0.000,"0",Se desconoce la causa este evento se dio en otro barrio fuera de este y en la ficha no dice a cual de los barrios se les atribuyen los distintos efectos...este otro barrio es: el salvador el barrio lovaina no aparece en la lista actualizada según d de 2,
ant,4388.000,Debris Flow,,1988-05-02,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,,Zona urbana,High,6.248,-75.566,0.000,"0",Se desconoce la causa(di6author : rsb)(di6date : 22/04/01),
ant,4391.000,Debris Flow,,1988-07-09,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,,Las Cruces,High,6.248,-75.566,0.000,"0",Se desconoce la causa las cruces no aparecen como barrio en el decreto 346 de 2000 de información geográfica...aprece el barrio la cruz...¿será el mismo?(di6author : rsb)(di6date : 22/04/01),
ant,4399.000,Debris Flow,,1988-11-22,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,,Sector del Estadio (Quebrada Ana Díaz),High,6.248,-75.566,0.000,"0",Se desconoce la causa(di6author : rsb)(di6date : 22/04/01),
ant,4401.000,Debris Flow,,1988-11-23,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,,"Quebradas la Loca; Santa Helena; Patibilca",High,6.248,-75.566,0.000,"0",Se desconoce la causa(di6author : rsb)(di6date : 22/04/01),
ant,4402.000,Debris Flow,,1988-11-24,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,,"Quebs. la Loca; la Castro; la Rebelde; la Aguadita y la Hond",High,6.248,-75.566,0.000,"0",Se desconoce la causa(di6author : rsb)(di6date : 22/04/01),
ant,4403.000,Debris Flow,,1988-12-03,Unknown,Desconocida - Quebrada  La Volcana,El Colombiano,Valle de Aburrá,Medellín,,Vía las Palmas .,High,6.248,-75.566,0.000,"0",Se desconoce la causa(di6author : rsb)(di6date : 22/04/01),
ant,4414.000,Debris Flow,,1988-09-08,Rainfall,Lluvias - Crecida y desbordamiento de la quebrada Santa Elena,El Colombiano,Valle de Aburrá,Medellín,,Cerca al Nacimiento de la Quebda Santa Elena,High,6.248,-75.566,0.000,"0",Las vías se vio parcialmente restringida por que las aguas llegaron hasta ellas(di6date : 25/9/02),
ant,4421.000,Debris Flow,,1988-09-16,Rainfall,Lluvias - Gran ola invernal,El Colombiano,Valle de Aburrá,Medellín,,Barrio Otrabanda (No Aparece en la Lista de Barrios),High,6.248,-75.566,0.000,"0","Debido a la cola del huracan gilbert nota: en un reporte generalizado se habla de que se presentaron 15 muertos y 160 viviendas destruidas (51 en blanquizal; 33 en nuevos conquistadores; 24 en san isidro; 6 en betania- belencito; 41 de la cra 65 has mede",
ant,4425.000,Debris Flow,,1988-10-02,Rainfall,Lluvias - Fuerte aguacero,El Colombiano,Valle de Aburrá,Medellín,,Barrio Miramar,High,6.248,-75.566,0.000,"0","No hubo perdidas en vidas la acción de las aguas llegaron hasto los 50 cms de las casas; causando daños en enseres principalmente en los barrios castilla; miramar y kenedy(di6date : 25/9/02)",
ant,4429.000,Debris Flow,,1988-12-02,Rainfall,Lluvias,El Colombiano,Valle de Aburrá,Medellín,,"Barrio el Vergel;Sectores la India;La Pastora y la Madre Lau",High,6.248,-75.566,0.000,"0",Lluvias intensas causan inundación en residencias(di6date : 26/9/02),
ant,4430.000,Debris Flow,,1988-11-21,Rainfall,Lluvias - Lluvia torrencial e inundación por desbordamiento de,El Colombiano,Valle de Aburrá,Medellín,,Mercado Cafetero. Avenida 33,High,6.248,-75.566,0.000,"0","* la quebrada La Picacha Nota: En total las lluvias torrenciales del 22 y 23 de nov de 1988 dejó en Medellín 205 familias; 1200 personas afectadas; 4 muertos y 2 desaparecidos. Barrios afectados: Boston; Enciso; Los Angeles; Colinas de Enciso; Bueno ai",
ant,4433.000,Debris Flow,,1988-11-21,Rainfall,Lluvias - Lluvias torrenciales y desbordamiento de quebrada Ana Diaz,El Colombiano,Valle de Aburrá,Medellín,,"Calle 33Aa con Cra 84; Clle 30A-89; Clle 35 con 94; *",High,6.248,-75.566,0.000,"0","* Cra 87 con clle 35 (puente) Se inundaron garajes de viviendas ; Av 33 y 35; la transversal 38; afectaron el puente sobre La Ana Dias; Cra 87 con Clle 35. Nota: En total las lluvias torrenciales del 22 y 23 de nov de 1988 dejó en Medellín 205 fami per",
