OBJECTID_1,FID,OBJECTID,bd,id,Tipo,Fecha,Detonante,DetonanDes,Fuente,Subregion,Municipio,Pueblo,Sitio,Incertidum,Norte,Este,Fallecidos,Economicas,Notas
2525,"2525","2525",ant,"8318",Landslide,,Unkown,,Invias,Valle de Aburrá,Barbosa,Matasanos,km30+500 Vía Hatillo-Matasanos,High,6.479000000000000,-75.358999999999995,"0","0",Departamento de Antioquia en el sector La S de Matasanos se presenta cierre total por deslizamiento. km30+500 vía Hatillo - Matasanos
2526,"2526","2526",ant,"8340",Landslide,,Unkown,,Obras Antioquia,Valle de Aburrá,Barbosa,Barbosa,km 3 de la vía Barbosa - Concepción,High,6.438000000000000,-75.331000000000003,"0",,"Por movimiento en masa, se presenta cierre total en el km 3 de la vía Barbosa - Concepción. Maquinaria amarilla se dirige al lugar"
2527,"2527","2527",ant,"1160",Landslide,,Anthropic,Deslizamiento - Desprendimiento tierra y rocas,Sisa,Valle de Aburrá,Barbosa,,Sector Matasano Alto de las Cometas,High,6.478929000000000,-75.358957000000004,"3","0",Se coordinó permanentemente con el sisa los organismos de socorro e invías (di6author : doraelena di6date : 04/07/21)
2528,"2528","2528",ant,"1334",Landslide,,Rainfall,Lluvias - Una serie de deslizamiento ocurridos al amanecer del 19 de m,Clopad-Barbosa,Valle de Aburrá,Barbosa,,Vía a la Costa Corregimiento de Alto Matasano,High,6.478929000000000,-75.358957000000004,"1","207",Los deslizamientos provocaron un trancon en el trafico vehícular en la carretera a la costa que duro dos días se requiere de la reubicación de 13 viviendas. el dapard apoyo con 80 kit de mercados 40 colchonetas y 6 kit de cocina tambien de apoyo con v
2529,"2529","2529",ant,"1695",Landslide,,Rainfall,Vendaval,R 278191,Valle de Aburrá,Barbosa,,Urbana-Rural,High,6.470457000000000,-75.317603000000005,"0","300",
2530,"2530","2530",ant,"1789",Landslide,,Rainfall,Vendaval,Fax 205,Valle de Aburrá,Barbosa,,"El Salado-Hatillo Lomita, Paraiso",High,6.411948000000000,-75.393653000000000,"2","500",
2531,"2531","2531",ant,"1889",Landslide,,Rainfall,Vendaval,Dapard,Valle de Aburrá,Barbosa,,Vía Concepción,High,6.415514000000000,-75.302965000000000,"1","0",
2532,"2532","2532",ant,"1982",Landslide,,Rainfall,Lluvias,Reporte Cmgrd,Valle de Aburrá,Barbosa,,,High,6.470457000000000,-75.317603000000005,"0","0",
2533,"2533","2533",ant,"2349",Landslide,,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Barbosa,,6'26'03'' - 75'19'57'' Linea Ferrea.Km 61. Sección del Porce,High,6.434167000000000,-75.332499999999996,"0","0",Se desconoce la causa
2534,"2534","2534",ant,"2392",Landslide,,Unknown,Otra causa - Otra causa,Bdod-00104,Valle de Aburrá,Barbosa,,,High,6.470457000000000,-75.317603000000005,"0","0",
2535,"2535","2535",ant,"2414",Landslide,,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Barbosa,,6'26'03'' - 75'19'57'' . Pescadero,High,6.434167000000000,-75.332499999999996,"0","0",Se desconoce la causa
2536,"2536","2536",ant,"2464",Landslide,,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Barbosa,,,High,6.470457000000000,-75.317603000000005,"2","0",Se desconoce la causa
2537,"2537","2537",ant,"2491",Landslide,,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Barbosa,,,High,6.470457000000000,-75.317603000000005,"0","0",Se desconoce la causa
2538,"2538","2538",ant,"2521",Landslide,,Unknown,Desconocida,Bdod-20222-Bdosso,Valle de Aburrá,Barbosa,,La Curva del Cemento,High,6.470457000000000,-75.317603000000005,"3","0",
2539,"2539","2539",ant,"2523",Landslide,,Unknown,Desconocida,Bdod-20239,Valle de Aburrá,Barbosa,,,High,6.470457000000000,-75.317603000000005,"0","0",
2540,"2540","2540",ant,"2528",Landslide,,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Barbosa,,,High,6.470457000000000,-75.317603000000005,"3","0",Se desconoce la causa
2541,"2541","2541",ant,"2539",Landslide,,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Barbosa,,Alto de Matasano,High,6.478929000000000,-75.358957000000004,"0","0",Se desconoce la causa
2542,"2542","2542",ant,"2563",Landslide,,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Barbosa,,La Niña,High,6.470457000000000,-75.317603000000005,"0","0",Se desconoce la causa
2543,"2543","2543",ant,"2576",Landslide,,Unknown,Otra causa - Otra causa,Bdosso,Valle de Aburrá,Barbosa,,Zona rural,High,6.470457000000000,-75.317603000000005,"2","0",
2544,"2544","2544",ant,"4065",Landslide,,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Barbosa,,Vía Medellín - Caucasia. Km. 30,High,6.411448000000000,-75.414332000000002,"0","0",Se desconoce la causa
2545,"2545","2545",ant,"4899",Landslide,,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Barbosa,,6'2603 - 75'1957. Vía Barbosa-Cisneros-Pto.Berrío,High,6.452183000000000,-75.312323000000006,"0","0",Se desconoce la causa
2546,"2546","2546",ant,"4900",Landslide,,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Barbosa,,"Vía Barbosa - Concepción; Km. 8",High,6.422607000000000,-75.315717000000006,"0","0",Se desconoce la causa
2547,"2547","2547",ant,"6080",Landslide,,Unknown,Desconocida,Dnpad,Valle de Aburrá,Barbosa,,La Ese Matasano,High,6.478929000000000,-75.358957000000004,"5","0",(di6date : cip)
2548,"2548","2548",ant,"6112",Landslide,,Rainfall,"Lluvias - Por la ola invernal; esta provocó infiltraciones de aguas",El Colombiano,Valle de Aburrá,Barbosa,,"Kilometro 34 Troncal a la Costa; Alto de Matasano",High,6.450447000000000,-75.371150999999998,"5","0",* que aflojaron el terreno. nota: fueron 2 vehiculos particulares y un camión cargado con ganado los que se vieron involucrados.(di6date : 31/9/02)
2549,"2549","2549",ant,"6438",Landslide,,Unknown,Desconocida,Carpeta del Cle de 1999,Valle de Aburrá,Barbosa,,Vertiente Occidental de Carretera que conduce a la Costa Atl,High,6.470457000000000,-75.317603000000005,"0","0",Con anterioridad en el sitio se han presentado otros deslizamientos(di6author : rsb)(di6date : 11/05/01)
2550,"2550","2550",ant,"6439",Landslide,,Unknown,Desconocida,Carpeta del Cle de 1999,Valle de Aburrá,Barbosa,,Vereda de San Eugenio (Camino que conduce a la V.Pantanillo),High,6.404347000000000,-75.397476999999995,"0","0","El camino quedó afectado y puede quedar anulado el trayecto la causa es que el camino no tiene drenajes; que el terreno ha sido socavado y la pendiente resultante no es la adecuada; erosionando el terreno quedando en peligro de seguir deslizandose(di6au"
2551,"2551","2551",ant,"6442",Landslide,,Anthropic,Error humano - Construcción en talud de alta pendiente,Carpeta del Cle del Año de 1999,Valle de Aburrá,Barbosa,,Vereda del Tamborcito (Sector el Tamborcito),High,6.452140000000000,-75.306960000000004,"0","0",La fecha que aparece en esta ficha es la de la visita ya que la fecha del evento no aparece en el informe(di6author : rsb)(di6date : 11/05/01)
2552,"2552","2552",ant,"6721",Landslide,,Unknown,Desconocida,Carpeta del Cle de 1999,Valle de Aburrá,Barbosa,,Sector Saladito (Hatillo),High,6.470457000000000,-75.317603000000005,"0","0",La cantidad de material desplazado es de 15 cm3(di6author : rsb)(di6date : 11/05/01)
2553,"2553","2553",ant,"6722",Landslide,,Unknown,Desconocida,Carpeta del Cle de 1999,Valle de Aburrá,Barbosa,,Sector la Tasajera en la Casa en el Aire,High,6.470457000000000,-75.317603000000005,"0","0","La fecha que aparece en esta ficha es la de la visita ya que la fecha del evento no aparece en el informe informe técnico realizado por proyectos ambientales; geológicos y afines - pangea-(DI6Author : RSB)(DI6Date : 11/05/01)"
2554,"2554","2554",ant,"6723",Landslide,,Unknown,Desconocida,Carpeta del Cle de 1999,Valle de Aburrá,Barbosa,,Vereda del Tamborcito (Sector el Tamborcito),High,6.452140000000000,-75.306960000000004,"3","0","* del nordeste; 2 km despues del casco urbano del municipio de barbosa informe realizado por pangea (proyectos ambientales; geológicos y afines) en este deslizamiento (de tipo complejo) intervienen diversos factores o causas(DI6Author : RSB)(DI6Date : 1"
2555,"2555","2555",ant,"6724",Landslide,,Unknown,Desconocida,Carpeta del Cle de 1999,Valle de Aburrá,Barbosa,,Vereda la Aguada,High,6.386085000000000,-75.390906999999999,"0","0","La fecha que aparece en esta ficha es la de la visita ya que la fecha del evento no aparece en el informe deslizamiento de tipo rotacional; produjo asentamiento o desnivelación de unos 13 mts? de altura el deslizamiento se dio en un lapso de un mes(di6a"
2556,"2556","2556",ant,"6811",Landslide,,Unknown,Desconocida,Dnpad,Valle de Aburrá,Barbosa,,,High,6.470457000000000,-75.317603000000005,"3","0",
2557,"2557","2557",ant,"6835",Landslide,,Rainfall,Lluvias - Ola invernal,El Colombiano,Valle de Aburrá,Barbosa,,Carrera Barbosa-Pto. Berrío,High,6.470457000000000,-75.317603000000005,"3","0",La vivienda se ubicaba debajo de un talud alto que se cayo. esta se encontraba en un sector considerado de alto riesgo. nota: en la zona ya se había presentado agrietamiento.(di6date : 3/10/02)
2558,"2558","2558",ant,"6851",Landslide,,Unknown,Desconocida,Secretaría de Servicios Especiales,Valle de Aburrá,Barbosa,,Vereda el Guayabal,High,6.478438000000000,-75.305587000000003,"0","0",Vivienda sin licencia de construcción la fecha que aparece en esta ficha es la de la visita ya que la fecha del evento no aparece en el informe(di6author : rsb)(di6date : 11/05/01)
2559,"2559","2559",ant,"7130",Landslide,,Unknown,Desconocida,Carpeta del Cle de 1999,Valle de Aburrá,Barbosa,,Tamborcito,High,6.452140000000000,-75.306960000000004,"0","0",La fecha que aparece en esta ficha es la de la visita ya que la fecha del evento no aparece en el informe el informe encontrado en la carpeta del cle corresponde al dapard por la geóloga maria fernanda cadavid(DI6Author : RSB)(DI6Date : 11/05/01)
2560,"2560","2560",ant,"7131",Landslide,,Unknown,Desconocida,Carpeta del Cle de 2000,Valle de Aburrá,Barbosa,,,High,6.470457000000000,-75.317603000000005,"0","0",La fecha que aparece en esta ficha no es la fecha exacta en que ocurrió el evento sino la fecha en que se realizo la visita(di6author : rsb)(di6date : 11/05/01)
2561,"2561","2561",ant,"7133",Landslide,,Unknown,Desconocida,Carpeta del Cle del 2000,Valle de Aburrá,Barbosa,,Vereda el Saladito,High,6.470457000000000,-75.317603000000005,"0","0",Destrucción de un muro perteneciente a la vivienda(di6author : rsb)(di6date : 11/05/01)
2562,"2562","2562",ant,"7135",Landslide,,Rainfall,Lluvias,Carpeta del Cle del 2000,Valle de Aburrá,Barbosa,,Vereda Chorrohondo,High,6.470457000000000,-75.317603000000005,"0","0",La causa de este evento es debido al fuerte aguacero del mismo dia 27 de junio de 2000(di6author : rsb)(di6date : 11/05/01)
2563,"2563","2563",ant,"7136",Landslide,,Unknown,Falla,Carpeta del Cle del 2000,Valle de Aburrá,Barbosa,,Vereda Quintero,High,6.399794000000000,-75.312593000000007,"0","0",La vivienda fue afectada con la caida de una tapia y techos del corredor y sevicios sanitarios(di6author : rsb)(di6date : 11/05/01)
2564,"2564","2564",ant,"7138",Landslide,,Unknown,Desconocida,Carpeta del Cle del 2000,Valle de Aburrá,Barbosa,,Vereda el Saladito,High,6.470457000000000,-75.317603000000005,"0","0",Destrucción de un muro de la vivienda afectada(di6author : rsb)(di6date : 11/05/01)
2565,"2565","2565",ant,"7139",Landslide,,Anthropic,Error humano - Las causas varias: geometria del talud y mal manejo de aguas,Carpeta del Cle del 2000,Valle de Aburrá,Barbosa,,Parte alta del Corregimiento el Hatillo,High,6.411937000000000,-75.393653000000000,"0","0",La fecha que aparece en esta ficha no es la fecha exacta en que ocurrió el evento sino la fecha en que se realizo la visita destrucción parcial de la vivienda(di6author : rsb)(di6date : 11/05/01)
2566,"2566","2566",ant,"7140",Landslide,,Rainfall,Lluvias,Carpeta del Cle del 2000,Valle de Aburrá,Barbosa,,Vereda Platanito,High,6.382459000000000,-75.404623000000001,"0","0",La causa del evento es debido al fuerte aguacero del mismo 27 de junio del 2000(di6author : rsb)(di6date : 11/05/01)
2567,"2567","2567",ant,"7657",Landslide,,Rainfall,Lluvias,Periodico El Colombiano,Valle de Aburrá,Barbosa,,,High,6.470457000000000,-75.317603000000005,"2","0",Periodico el colombiano 2004/07/20(DI6Author : MIT)(DI6Date : 2004/12)
2568,"2568","2568",ant,"7672",Landslide,,Unknown,"Deslizamiento - Alúd de piedra cayó sobre una vía; destruyendo un vehículo",Periódico El Mundo,Valle de Aburrá,Barbosa,,Sector Denominado Matasanos,High,6.478454000000000,-75.358874999999998,"4","0",El alúd de rocas se desprendio y empujo a un vehículo y sus ocupantes a un abismo de 50 metros.(di6author : j. vanegas)(di6date : marzo 1 de 2)
2569,"2569","2569",ant,"7739",Landslide,,Rainfall,Lluvias - Movimiento en masa,El Colombiano- Amva,Valle de Aburrá,Barbosa,,Sector Blanqueado Cerca Alto de Matasanos. Vereda Castillal,High,6.447880000000000,-75.356994999999998,"1","0",Se declaró la alerta roja en el municipio.(di6author : julieta g)(di6date : mayo 25/07)
2570,"2570","2570",ant,"7740",Landslide,,Rainfall,Lluvias - Movimiento en masa que afectó una vivienda,El Colombiano,Valle de Aburrá,Barbosa,,Sector la Estación,High,6.470457000000000,-75.317603000000005,"0","0",(di6author : julieta g)(di6date : mayo 25/07)
2571,"2571","2571",ant,"7755",Landslide,,Rainfall,Lluvias - Sector se caracteriza por la presencia de grietas continua,Amva,Valle de Aburrá,Barbosa,,Vereda Matasanos parte alta vivienda del Señor Libardo*,High,6.478454000000000,-75.358874999999998,"0","0","* de jesus lópez vásquez **que superan los 10 metros de longitud y aperturas entre 10 - 20 cm. en general se caracteriza por las formas irregulares del terreno y su grado evidente de saturación; debido a que sus aguas corren por drenajes no definid s"
2572,"2572","2572",ant,"7758",Landslide,,Rainfall,Lluvias - Flujo de escombros que descendió hasta el escalón ubicado,Amva,Valle de Aburrá,Barbosa,,Vivienda de Doña Gilma Rodríguez,High,6.470457000000000,-75.317603000000005,"0","0","* en la zona baja; que corresponde a la zona donde se emplaza la vivienda de nelly zapata cadavid; sin afectar la misma. el agente detonante del movimiento fue la degradación de la ladera inferior de la vivienda por cultivos inapropiados; donde sobr el"
2573,"2573","2573",ant,"7878",Landslide,,Rainfall,Vendaval,Diario Adn,Valle de Aburrá,Barbosa,,Vereda Buenos Aires,High,6.470457000000000,-75.317603000000005,"3","0",Alud de tierra sepultó 5 personas que se encontraban en la vereda buenos aires del municipio de barbosa(di6author : carolina mor)(di6date : 2011-11-30)
2574,"2574","2574",ant,"7881",Landslide,,Rainfall,Vendaval,Periódico El Tiempo,Valle de Aburrá,Barbosa,,,High,6.470457000000000,-75.317603000000005,"2","21","Despues de llover toda la noche; a las 6 de la mañana; un alud cayo en una residencia en la cual dormían 5 personas entre ellas 2 niños(di6author : julian salaz)(di6date : 2011-04-24)"
2575,"2575","2575",ant,"7924",Landslide,,Rainfall,Lluvias - Aguacero de casi 6 horas,El Colombiano,Valle de Aburrá,Barbosa,,"Sector Matasano, Doble Calzada Barbosa-Pradera, quebrada el",High,6.478454000000000,-75.358874999999998,"0","0",600 metros obstruidos de la autopista y desplazó el poliducto sebastopol-medellín
2576,"2576","2576",ant,"7982",Landslide,,Rainfall,Lluvias - Ola invernal,Telemedellín,Valle de Aburrá,Barbosa,,Sector del Morro de la Virgen Ubicado al Nororiente del Muni,High,6.437631000000000,-75.328620000000001,"0","0",5 veredas incomunicadas
2577,"2577","2577",ant,"8021",Landslide,,Unknown,Desconocida,Teleantioquia,Valle de Aburrá,Barbosa,,Kilómetro 18 + 200 en la Vía entre Barbosa y Girardota,High,6.393122000000000,-75.425636999999995,"0","0",
2578,"2578","2578",ant,"8048",Landslide,,Rainfall,Lluvias,El Colombiano,Valle de Aburrá,Barbosa,,Vereda el Paraíso,High,6.390102000000000,-75.462502000000001,"0","0",
2579,"2579","2579",ant,"7208",Landslide,,Unknown,Desconocida,Oopp-Prevención de Desastres*,Valle de Aburrá,Girardota,Nuevo Horizonte,Clle 50 sobre Carrera 11,Mid,6.375084000000000,-75.441261999999995,"0","0",Desplazamiento de los cordones no se afectó la estructura de la vivienda ni la del anden * = en una carpeta llamada desastres en secretaría de obras publicas 2000(DI6Author : RSB)(DI6Date : 11/05/01)
2580,"2580","2580",ant,"6466",Landslide,,Rainfall,Lluvias,Cuerpo de Bomberos de Girardota,Valle de Aburrá,Girardota,Montecarlo,Clle 5ª Nª 16 - 03,Mid,6.378921000000000,-75.444001999999998,"0","0",Nº 123(di6author : rsb)(di6date : 18/05/01)
2581,"2581","2581",ant,"1357",Landslide,,Rainfall,Lluvias - 2 grandes presipitaciones,Secretaría de Planeación,Valle de Aburrá,Girardota,,Zona rural y urbana,High,6.377597000000000,-75.445569000000006,"0","0",Se dispone visitade geologo william y contactado el secretario de planeacion se dispone visita para el dia martes en la tarde.solicitan materiasles por un valor de 100.000.000 y el geologo los verificara. (DI6Author : GAMH DI6Date : 2007 06 08)
2582,"2582","2582",ant,"2516",Landslide,,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Girardota,,,High,6.377597000000000,-75.445569000000006,"1","0",Se desconoce la causa
2583,"2583","2583",ant,"5774",Landslide,,Unknown,Desconocida,Cuerpo de Bomberos de Girardota,Valle de Aburrá,Girardota,,Vereda Mercedes Abrego,High,6.408121000000000,-75.438157000000004,"0","0",(di6author : rsb)(di6date : 21/05/01)
2584,"2584","2584",ant,"5849",Landslide,,Rainfall,Lluvias,Noticias Caracol - Página Web,Valle de Aburrá,Girardota,,,High,6.377597000000000,-75.445569000000006,"0","0",
2585,"2585","2585",ant,"6462",Landslide,,Rainfall,Lluvias,Cuerpo de Bomberos de Girardota,Valle de Aburrá,Girardota,,Vereda Loma de Los Ochoa,High,6.390911000000000,-75.456575999999998,"0","0",La carretera de la vereda se encuentra muy averiada por la ola invernal actuación nº 131(di6author : rsb)(di6date : 18/05/01)
